25.Q2.5			
			
Event/Message Name	Enum	Logical Value	Literal Value
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnNgRanNodeConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnResetRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnResetRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnResetRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnResetRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnResetRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnResetResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnResetResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnResetResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnResetResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnResetResponse	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnResourceStatusFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnResourceStatusFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnResourceStatusFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnResourceStatusFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnResourceStatusFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnResourceStatusRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnResourceStatusRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnResourceStatusRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnResourceStatusRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnResourceStatusRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnResourceStatusResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnResourceStatusResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnResourceStatusResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnResourceStatusResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnResourceStatusResponse	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnResourceStatusUpdate	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnResourceStatusUpdate	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnResourceStatusUpdate	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnResourceStatusUpdate	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnResourceStatusUpdate	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnRetrieveUeContextFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnRetrieveUeContextFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnRetrieveUeContextFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnRetrieveUeContextFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnRetrieveUeContextFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnRetrieveUeContextRequest	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnRetrieveUeContextRequest	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnRetrieveUeContextRequest	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnRetrieveUeContextRequest	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpXnRetrieveUeContextRequest	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpXnRetrieveUeContextResponse	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpXnRetrieveUeContextResponse	MsgDirection	MSG_DIRECTION_SEND	1
CuCpXnRetrieveUeContextResponse	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpXnRetrieveUeContextResponse	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpXnRetrieveUeContextResponse	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
